timestamp_epoch;elapsed_s;source;technology;band;device;rssi_dbm;adc_code;voltage_v;power_detector_dbm;power_antenna_dbm;power_w;duration_s;energy_j;cumulative_energy_j;packet_length_bytes;pdu_type;channel;alert_level;simulated
1784900411.0877552;0.030640634000064892;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2634;2.122880002632239;-40.91520010528957;-73.91520010528957;4.059569579698962e-11;0.1;4.059569579698962e-12;4.059569579698962e-12;;;;VERT;True
1784900411.0880206;0.030640634000064892;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2892;2.3305296398000928;-49.22118559200371;-65.92118559200371;2.557887507101365e-10;0.1;2.557887507101365e-11;2.557887507101365e-11;;;;ORANGE;True
1784900411.1877558;0.13072664100002385;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2535;2.0425736040827336;-37.70294416330934;-70.70294416330934;8.50561231384658e-11;0.1;8.50561231384658e-12;1.2565181893545543e-11;;;;VERT;True
1784900411.1878996;0.13072664100002385;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2952;2.37864076674391;-51.1456306697564;-67.8456306697564;1.642241160895307e-10;0.1;1.642241160895307e-11;4.200128667996672e-11;;;;ORANGE;True
1784900411.287787;0.2307999079999945;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2563;2.0654560703338123;-38.61824281335248;-71.61824281335248;6.889309863827295e-11;0.1;6.8893098638272955e-12;1.945449175737284e-11;;;;VERT;True
1784900411.2879298;0.2307999079999945;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2840;2.288766723757898;-47.55066895031591;-64.25066895031591;3.7577951794662644e-10;0.1;3.7577951794662644e-11;7.957923847462937e-11;;;;ORANGE;True
1784900411.3880112;0.33088078600007975;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2558;2.061572913911746;-38.462916556469835;-71.46291655646984;7.140166586142898e-11;0.1;7.140166586142899e-12;2.659465834351574e-11;;;;VERT;True
1784900411.3883379;0.33088078600007975;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2884;2.323893258437504;-48.95573033750016;-65.65573033750016;2.7191111844440597e-10;0.1;2.71911118444406e-11;1.0677035031906997e-10;;;;ORANGE;True
1784900411.488288;0.43100833000005423;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2542;2.0483662243572733;-37.93464897429094;-70.93464897429094;8.063713750229434e-11;0.1;8.063713750229433e-12;3.465837209374517e-11;;;;VERT;True
1784900411.4886644;0.43100833000005423;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2880;2.320987886551039;-48.83951546204155;-65.53951546204155;2.792855419908616e-10;0.1;2.7928554199086162e-11;1.3469890451815614e-10;;;;ORANGE;True
1784900411.5882857;0.5311553170000707;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2531;2.039761876480668;-37.59047505922672;-70.59047505922672;8.728758823897092e-11;0.1;8.728758823897092e-12;4.338713091764226e-11;;;;VERT;True
1784900411.5885792;0.5311553170000707;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2877;2.3183483975914725;-48.73393590365889;-65.43393590365889;2.8615834120006435e-10;0.1;2.8615834120006435e-11;1.633147386381626e-10;;;;ORANGE;True
1784900411.6884322;0.6313347110000223;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2514;2.0261849760946697;-37.04739904378678;-70.04739904378678;9.891453088124235e-11;0.1;9.891453088124235e-12;5.32785840057665e-11;;;;VERT;True
1784900411.6886969;0.6313347110000223;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2922;2.354975283315159;-50.19901133260635;-66.89901133260635;2.0422027973443876e-10;0.1;2.0422027973443877e-11;1.8373676661160647e-10;;;;ORANGE;True
1784900411.78869;0.7315121980000185;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2501;2.0155385549848854;-36.62154219939542;-69.62154219939542;1.0910528298436246e-10;0.1;1.0910528298436246e-11;6.418911230420274e-11;;;;ORANGE;True
1784900411.7890055;0.7315121980000185;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2886;2.32570716324998;-49.02828652999921;-65.72828652999921;2.6740612274843765e-10;0.1;2.6740612274843768e-11;2.1047737888645023e-10;;;;ORANGE;True
1784900411.8892617;0.8317907560000322;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2525;2.034755884023818;-37.390235360952715;-70.39023536095272;9.140637034856198e-11;0.1;9.140637034856198e-12;7.332974933905894e-11;;;;VERT;True
1784900411.8899174;0.8317907560000322;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2906;2.3421524323323477;-49.6860972932939;-66.3860972932939;2.2982129668437112e-10;0.1;2.2982129668437114e-11;2.334595085548873e-10;;;;ORANGE;True
1784900411.9889562;0.9318833370000448;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2541;2.0479138429991823;-37.9165537199673;-70.9165537199673;8.09738200148402e-11;0.1;8.097382001484021e-12;8.142713134054296e-11;;;;VERT;True
1784900411.9891117;0.9318833370000448;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2998;2.416179021675418;-52.64716086701671;-69.34716086701671;1.1622081411397726e-10;0.1;1.1622081411397727e-11;2.4508158996628504e-10;;;;ORANGE;True
1784900412.0889978;1.0319618800000399;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2548;2.053118616594038;-38.12474466376152;-71.12474466376152;7.718368931211995e-11;0.1;7.718368931211995e-12;8.914550027175495e-11;;;;VERT;True
1784900412.0891488;1.0319618800000399;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2873;2.3151590417696073;-48.60636167078428;-65.30636167078428;2.946889374997612e-10;0.1;2.946889374997612e-11;2.7455048371626117e-10;;;;ORANGE;True
1784900412.1892447;1.1320917499999723;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2517;2.0281521030888205;-37.126084123552815;-70.12608412355281;9.713854356514668e-11;0.1;9.71385435651467e-12;9.885935462826961e-11;;;;VERT;True
1784900412.1895068;1.1320917499999723;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2842;2.29009173193515;-47.603669277406;-64.303669277406;3.712214581097471e-10;0.1;3.712214581097471e-11;3.116726295272359e-10;;;;ORANGE;True
1784900412.289198;1.2321772330000158;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2503;2.0174692611785665;-36.698770447142664;-69.69877044714266;1.0718227113817083e-10;0.1;1.0718227113817083e-11;1.095775817420867e-10;;;;ORANGE;True
1784900412.2893429;1.2321772330000158;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2857;2.302438273325813;-48.097530933032516;-64.79753093303252;3.313194308902112e-10;0.1;3.313194308902112e-11;3.44804572616257e-10;;;;ORANGE;True
1784900412.3892868;1.3322563819999687;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2539;2.0464529814379153;-37.858119257516606;-70.8581192575166;8.207068802110177e-11;0.1;8.207068802110178e-12;1.1778465054419687e-10;;;;VERT;True
1784900412.3894327;1.3322563819999687;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2899;2.3360624504828182;-49.44249801931272;-66.14249801931273;2.4308054314183776e-10;0.1;2.4308054314183778e-11;3.691126269304408e-10;;;;ORANGE;True
1784900412.4893465;1.4323374940000804;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2534;2.042265724890162;-37.690628995606474;-70.69062899560647;8.529765671180114e-11;0.1;8.529765671180114e-12;1.26314416215377e-10;;;;VERT;True
1784900412.4894817;1.4323374940000804;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2904;2.3402771892636447;-49.61108757054578;-66.31108757054578;2.3382516148185706e-10;0.1;2.3382516148185706e-11;3.924951430786265e-10;;;;ORANGE;True
1784900412.5894275;1.5324102179999954;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2480;1.9984432282796154;-35.93772913118461;-68.93772913118461;1.2771064164290082e-10;0.1;1.2771064164290082e-11;1.3908548037966707e-10;;;;ORANGE;True
1784900412.589585;1.5324102179999954;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2856;2.3015259263103385;-48.06103705241354;-64.76103705241354;3.34115247072046e-10;0.1;3.34115247072046e-11;4.259066677858311e-10;;;;ORANGE;True
1784900412.6895084;1.6324915149999697;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2468;1.9885439667405156;-35.54175866962062;-68.54175866962062;1.3990206763215685e-10;0.1;1.3990206763215685e-11;1.5307568714288276e-10;;;;ORANGE;True
1784900412.6896727;1.6324915149999697;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2834;2.2838315866572496;-47.353263466289974;-64.05326346628998;3.932544569233768e-10;0.1;3.932544569233768e-11;4.652321134781688e-10;;;;ORANGE;True
1784900412.7895966;1.7325711270000284;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2556;2.059403844198989;-38.37615376795955;-71.37615376795955;7.284246319555907e-11;0.1;7.284246319555907e-12;1.6035993346243867e-10;;;;VERT;True
1784900412.7897346;1.7325711270000284;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2823;2.275078127896902;-47.003125115876074;-63.70312511587607;4.2627266919738186e-10;0.1;4.262726691973819e-11;5.07859380397907e-10;;;;ORANGE;True
1784900412.8896549;1.8326432769999883;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2502;2.0163997045400808;-36.65598818160322;-69.65598818160322;1.0824333932164222e-10;0.1;1.0824333932164222e-11;1.7118426739460288e-10;;;;ORANGE;True
1784900412.889782;1.8326432769999883;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2905;2.340645356189684;-49.62581424758736;-66.32581424758736;2.3303361655707005e-10;0.1;2.3303361655707007e-11;5.311627420536141e-10;;;;ORANGE;True
1784900412.9897316;1.932722592999994;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2615;2.10693908993871;-40.277563597548394;-73.2775635975484;4.701577942835048e-11;0.1;4.701577942835048e-12;1.7588584533743794e-10;;;;VERT;True
1784900412.9898775;1.932722592999994;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2796;2.2533909647783688;-46.13563859113475;-62.83563859113475;5.205184655962441e-10;0.1;5.2051846559624407e-11;5.832145886132385e-10;;;;ORANGE;True
1784900413.0897706;2.032790371000033;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2529;2.0379411801639056;-37.51764720655622;-70.51764720655622;8.876367596492192e-11;0.1;8.876367596492193e-12;1.8476221293393013e-10;;;;VERT;True
1784900413.08989;2.032790371000033;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2873;2.3149123087521626;-48.59649235008649;-65.2964923500865;2.9535937815592276e-10;0.1;2.953593781559228e-11;6.127505264288308e-10;;;;ORANGE;True
1784900413.18988;2.1328715880000573;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2484;2.0014018240156815;-36.05607296062726;-69.05607296062726;1.2427755598781363e-10;0.1;1.2427755598781364e-11;1.971899685327115e-10;;;;ORANGE;True
1784900413.1900187;2.1328715880000573;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2781;2.240915887890878;-45.63663551563512;-62.336635515635116;5.838972749955394e-10;0.1;5.838972749955395e-11;6.711402539283847e-10;;;;ORANGE;True
1784900413.2899518;2.232949082999994;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2444;1.9693234600188245;-34.77293840075298;-67.77293840075298;1.669960350548966e-10;0.1;1.669960350548966e-11;2.1388957203820117e-10;;;;ORANGE;True
1784900413.2900825;2.232949082999994;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2841;2.289463037579055;-47.57852150316219;-64.2785215031622;3.7337724739654803e-10;0.1;3.7337724739654805e-11;7.084779786680396e-10;;;;ORANGE;True
1784900413.3900304;2.333026337999968;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2444;1.9695575303720023;-34.78230121488009;-67.78230121488009;1.6663640151007497e-10;0.1;1.6663640151007496e-11;2.3055321218920866e-10;;;;ORANGE;True
1784900413.3901608;2.333026337999968;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2857;2.302703904120803;-48.10815616483211;-64.80815616483211;3.3050983209074004e-10;0.1;3.305098320907401e-11;7.415289618771136e-10;;;;ORANGE;True
1784900413.4901075;2.433099332999973;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2531;2.039667109293078;-37.58668437172311;-70.58668437172311;8.736380942714805e-11;0.1;8.736380942714806e-12;2.3928959313192344e-10;;;;VERT;True
